Date(YYYY-MM-DD hh:mm:ss),100m wind speed (m/s), rated power output at 100m (MW), SCORE-lite power output at 100m (MW),CorrectedScore
2006-11-13 00:50:00,2.690, 0.000, 0.000,0.000
2006-11-13 01:00:00,2.340, 0.000, 0.000,0.000
2006-11-13 01:10:00,1.870, 0.000, 0.000,0.000
2006-11-13 01:20:00,2.710, 0.000, 0.000,0.000
2006-11-13 01:30:00,2.000, 0.000, 0.000,0.000
2006-11-13 01:40:00,0.920, 0.000, 0.000,0.000
2006-11-13 01:50:00,1.810, 0.000, 0.000,0.000
2006-11-13 02:00:00,5.140, 1.824, 0.433,0.433
2006-11-13 02:10:00,10.180,16.056,15.939,15.939
2006-11-13 02:20:00,14.990,29.757,30.000,30.000
2006-11-13 02:30:00,16.060,29.970,29.040,29.040
2006-11-13 02:40:00,17.420,30.000,30.000,30.000
2006-11-13 02:50:00,17.620,30.000,30.000,30.000
2006-11-13 03:00:00,14.720,29.685,30.000,30.000
2006-11-13 03:10:00,13.780,28.641,28.091,28.091
2006-11-13 03:20:00,12.310,24.660,24.713,24.713
2006-11-13 03:30:00,11.830,22.782,20.896,20.896
2006-11-13 03:40:00,13.180,27.288,25.603,25.603
2006-11-13 03:50:00,14.930,29.742,30.000,30.000
2006-11-13 04:00:00,16.260,29.979,28.898,28.898
2006-11-13 04:10:00,17.700,30.000,30.000,30.000
2006-11-13 04:20:00,17.640,30.000,29.216,29.216
2006-11-13 04:30:00,16.820,30.000,30.000,30.000
2006-11-13 04:40:00,16.650,30.000,30.000,30.000
2006-11-13 04:50:00,17.330,30.000,30.000,30.000
2006-11-13 05:00:00,18.270,30.000,30.000,30.000
2006-11-13 05:10:00,20.910,30.000,30.000,30.000
2006-11-13 05:20:00,22.760,30.000,29.161,29.161
2006-11-13 05:30:00,24.730,30.000,30.000,30.000
2006-11-13 05:40:00,25.510,30.000,30.000,30.000
2006-11-13 05:50:00,26.180,27.564,27.792,27.792
2006-11-13 06:00:00,26.450,19.791,19.118,19.118
2006-11-13 06:10:00,26.570,16.176,20.086,20.086
2006-11-13 06:20:00,26.810, 9.156, 8.699,8.699
2006-11-13 06:30:00,26.630,13.986, 9.190,9.190
2006-11-13 06:40:00,26.120,28.533,27.405,27.405
2006-11-13 06:50:00,25.880,30.000,30.000,30.000
2006-11-13 07:00:00,25.160,30.000,30.000,30.000
2006-11-13 07:10:00,24.660,30.000,30.000,30.000
2006-11-13 07:20:00,24.360,30.000,30.000,30.000
2006-11-13 07:30:00,24.150,30.000,30.000,30.000
2006-11-13 07:40:00,24.340,30.000,29.408,29.408
2006-11-13 07:50:00,23.910,30.000,30.000,30.000
2006-11-13 08:00:00,23.840,30.000,27.380,27.380
2006-11-13 08:10:00,23.740,30.000,30.000,30.000
2006-11-13 08:20:00,23.610,30.000,29.382,29.382
2006-11-13 08:30:00,23.160,30.000,30.000,30.000
2006-11-13 08:40:00,23.030,30.000,30.000,30.000
2006-11-13 08:50:00,22.710,30.000,27.964,27.964
2006-11-13 09:00:00,22.410,30.000,30.000,30.000
2006-11-13 09:10:00,23.710,30.000,27.726,27.726
2006-11-13 09:20:00,23.780,30.000,30.000,30.000
2006-11-13 09:30:00,23.490,30.000,30.000,30.000
2006-11-13 09:40:00,23.270,30.000,28.605,28.605
2006-11-13 09:50:00,23.930,30.000,30.000,30.000
2006-11-13 10:00:00,23.200,30.000,30.000,30.000
2006-11-13 10:10:00,22.800,30.000,29.082,29.082
2006-11-13 10:20:00,22.450,30.000,29.953,29.953
2006-11-13 10:30:00,23.280,30.000,30.000,30.000
2006-11-13 10:40:00,23.820,30.000,29.875,29.875
2006-11-13 10:50:00,24.710,30.000,28.866,28.866
2006-11-13 11:00:00,24.560,30.000,30.000,30.000
2006-11-13 11:10:00,24.740,30.000,30.000,30.000
2006-11-13 11:20:00,25.040,30.000,28.907,28.907
2006-11-13 11:30:00,24.580,30.000,30.000,30.000
2006-11-13 11:40:00,24.700,30.000,28.753,28.753
2006-11-13 11:50:00,25.150,30.000,30.000,30.000
2006-11-13 12:00:00,25.320,30.000,29.525,29.525
2006-11-13 12:10:00,24.760,30.000,30.000,30.000
2006-11-13 12:20:00,24.160,30.000,30.000,30.000
2006-11-13 12:30:00,24.220,30.000,29.045,29.045
2006-11-13 12:40:00,24.010,30.000,29.855,29.855
2006-11-13 12:50:00,23.100,30.000,30.000,30.000
2006-11-13 13:00:00,22.300,30.000,28.729,28.729
2006-11-13 13:10:00,21.630,30.000,30.000,30.000
2006-11-13 13:20:00,22.110,30.000,30.000,30.000
2006-11-13 13:30:00,21.820,30.000,30.000,30.000
2006-11-13 13:40:00,24.200,30.000,28.792,28.792
2006-11-13 13:50:00,24.550,30.000,30.000,30.000
2006-11-13 14:00:00,24.650,30.000,29.595,29.595
2006-11-13 14:10:00,23.270,30.000,28.894,28.894
2006-11-13 14:20:00,22.800,30.000,30.000,30.000
2006-11-13 14:30:00,22.420,30.000,29.536,29.536
2006-11-13 14:40:00,21.700,30.000,30.000,30.000
2006-11-13 14:50:00,21.910,30.000,29.117,29.117
2006-11-13 15:00:00,22.250,30.000,30.000,30.000
2006-11-13 15:10:00,22.020,30.000,29.725,29.725
2006-11-13 15:20:00,21.820,30.000,29.879,29.879
2006-11-13 15:30:00,21.320,30.000,29.915,29.915
2006-11-13 15:40:00,21.400,30.000,30.000,30.000
2006-11-13 15:50:00,22.530,30.000,30.000,30.000
2006-11-13 16:00:00,22.320,30.000,30.000,30.000
2006-11-13 16:10:00,22.730,30.000,29.301,29.301
2006-11-13 16:20:00,22.600,30.000,30.000,30.000
2006-11-13 16:30:00,22.820,30.000,28.468,28.468
2006-11-13 16:40:00,22.100,30.000,30.000,30.000
2006-11-13 16:50:00,21.190,30.000,30.000,30.000
2006-11-13 17:00:00,20.350,30.000,30.000,30.000
2006-11-13 17:10:00,19.610,30.000,30.000,30.000
2006-11-13 17:20:00,19.560,30.000,30.000,30.000
2006-11-13 17:30:00,18.950,30.000,30.000,30.000
2006-11-13 17:40:00,18.560,30.000,30.000,30.000
2006-11-13 17:50:00,20.070,30.000,29.401,29.401
2006-11-13 18:00:00,20.790,30.000,29.313,29.313
2006-11-13 18:10:00,20.930,30.000,30.000,30.000
2006-11-13 18:20:00,21.250,30.000,29.716,29.716
2006-11-13 18:30:00,19.520,30.000,30.000,30.000
2006-11-13 18:40:00,18.870,30.000,28.657,28.657
2006-11-13 18:50:00,18.930,30.000,28.634,28.634
2006-11-13 19:00:00,18.480,30.000,30.000,30.000
2006-11-13 19:10:00,18.020,30.000,29.272,29.272
2006-11-13 19:20:00,17.750,30.000,29.508,29.508
2006-11-13 19:30:00,17.500,30.000,29.576,29.576
2006-11-13 19:40:00,16.910,30.000,30.000,30.000
2006-11-13 19:50:00,17.850,30.000,30.000,30.000
2006-11-13 20:00:00,18.790,30.000,30.000,30.000
2006-11-13 20:10:00,18.790,30.000,30.000,30.000
2006-11-13 20:20:00,20.250,30.000,28.708,28.708
2006-11-13 20:30:00,19.360,30.000,30.000,30.000
2006-11-13 20:40:00,19.630,30.000,29.252,29.252
2006-11-13 20:50:00,19.450,30.000,30.000,30.000
2006-11-13 21:00:00,18.330,30.000,30.000,30.000
2006-11-13 21:10:00,18.450,30.000,29.143,29.143
2006-11-13 21:20:00,18.310,30.000,30.000,30.000
2006-11-13 21:30:00,18.800,30.000,28.234,28.234
2006-11-13 21:40:00,18.740,30.000,30.000,30.000
2006-11-13 21:50:00,17.520,30.000,27.075,27.075
2006-11-13 22:00:00,16.540,29.997,30.000,30.000
2006-11-13 22:10:00,18.150,30.000,29.942,29.942
2006-11-13 22:20:00,18.670,30.000,30.000,30.000
2006-11-13 22:30:00,18.300,30.000,29.040,29.040
2006-11-13 22:40:00,18.490,30.000,30.000,30.000
2006-11-13 22:50:00,17.620,30.000,28.386,28.386
2006-11-13 23:00:00,16.080,29.976,30.000,30.000
2006-11-13 23:10:00,12.540,25.707,26.045,26.045
2006-11-13 23:20:00,13.080,27.252,25.365,25.365
2006-11-13 23:30:00,12.840,26.592,26.349,26.349
2006-11-13 23:40:00,12.740,26.319,29.658,29.658
2006-11-13 23:50:00,13.000,27.054,28.197,28.197
2006-11-14 00:00:00,12.240,24.732,24.109,24.109
2006-11-14 00:10:00,13.150,27.480,29.012,29.012
2006-11-14 00:20:00,12.910,26.814,28.676,28.676
2006-11-14 00:30:00,12.760,26.376,28.115,28.115
2006-11-14 00:40:00,12.970,26.973,28.326,28.326
2006-11-14 00:50:00,12.450,25.521,26.495,26.495
2006-11-14 01:00:00,12.230,24.690,27.055,27.055
2006-11-14 01:10:00,12.190,24.525,25.478,25.478
2006-11-14 01:20:00,12.490,25.623,27.790,27.790
2006-11-14 01:30:00,12.790,26.487,27.140,27.140
2006-11-14 01:40:00,12.590,25.935,26.418,26.418
2006-11-14 01:50:00,12.230,24.693,27.012,27.012
2006-11-14 02:00:00,11.920,23.508,24.832,24.832
2006-11-14 02:10:00,11.710,22.731,24.359,24.359
2006-11-14 02:20:00,11.590,22.263,23.623,23.623
2006-11-14 02:30:00,11.180,20.598,21.810,21.810
2006-11-14 02:40:00,10.560,18.012,19.077,19.077
2006-11-14 02:50:00,10.130,16.197,13.676,13.676
2006-11-14 03:00:00,10.250,16.716,15.851,15.851
2006-11-14 03:10:00,9.790,14.775,11.079,11.079
2006-11-14 03:20:00,8.830,10.944,12.108,12.108
2006-11-14 03:30:00,8.310, 9.015, 6.564,6.564
2006-11-14 03:40:00,8.170, 8.547, 9.094,9.094
2006-11-14 03:50:00,7.760, 7.356, 9.184,9.184
2006-11-14 04:00:00,7.720, 7.224, 7.886,7.886
2006-11-14 04:10:00,7.370, 6.213, 5.741,5.741
2006-11-14 04:20:00,7.020, 5.340, 6.042,6.042
2006-11-14 04:30:00,6.640, 4.491, 4.203,4.203
2006-11-14 04:40:00,6.240, 3.624, 3.435,3.435
2006-11-14 04:50:00,5.750, 2.814, 1.456,1.456
2006-11-14 05:00:00,5.390, 2.253, 0.000,0.000
2006-11-14 05:10:00,5.180, 1.929, 1.430,1.430
2006-11-14 05:20:00,5.110, 1.839, 1.685,1.685
2006-11-14 05:30:00,5.190, 1.941, 1.347,1.347
2006-11-14 05:40:00,5.340, 2.175, 1.870,1.870
2006-11-14 05:50:00,5.440, 2.328, 3.027,3.027
2006-11-14 06:00:00,5.490, 2.406, 2.959,2.959
2006-11-14 06:10:00,5.590, 2.568, 1.997,1.997
2006-11-14 06:20:00,5.760, 2.832, 2.410,2.410
2006-11-14 06:30:00,5.860, 2.997, 2.783,2.783
2006-11-14 06:40:00,5.860, 2.991, 3.248,3.248
2006-11-14 06:50:00,5.810, 2.907, 3.673,3.673
2006-11-14 07:00:00,5.760, 2.838, 3.531,3.531
2006-11-14 07:10:00,5.750, 2.811, 2.359,2.359
2006-11-14 07:20:00,5.740, 2.802, 2.779,2.779
2006-11-14 07:30:00,5.730, 2.784, 3.359,3.359
2006-11-14 07:40:00,5.690, 2.715, 3.194,3.194
2006-11-14 07:50:00,5.610, 2.595, 1.911,1.911
2006-11-14 08:00:00,5.570, 2.526, 2.077,2.077
2006-11-14 08:10:00,5.610, 2.592, 2.379,2.379
2006-11-14 08:20:00,5.760, 2.829, 2.738,2.738
2006-11-14 08:30:00,5.980, 3.183, 2.592,2.592
2006-11-14 08:40:00,6.290, 3.720, 3.682,3.682
2006-11-14 08:50:00,6.610, 4.434, 5.218,5.218
2006-11-14 09:00:00,6.840, 4.926, 5.276,5.276
2006-11-14 09:10:00,6.990, 5.274, 5.713,5.713
2006-11-14 09:20:00,7.080, 5.469, 3.748,3.748
2006-11-14 09:30:00,7.100, 5.505, 3.623,3.623
2006-11-14 09:40:00,7.120, 5.556, 5.825,5.825
2006-11-14 09:50:00,7.260, 5.868, 5.934,5.934
2006-11-14 10:00:00,7.450, 6.456, 4.679,4.679
2006-11-14 10:10:00,7.590, 6.861, 4.612,4.612
2006-11-14 10:20:00,7.630, 6.963, 4.161,4.161
2006-11-14 10:30:00,7.530, 6.690, 8.337,8.337
2006-11-14 10:40:00,7.450, 6.435, 4.585,4.585
2006-11-14 10:50:00,7.420, 6.354, 7.829,7.829
2006-11-14 11:00:00,7.490, 6.555, 5.671,5.671
2006-11-14 11:10:00,7.650, 7.020, 4.102,4.102
2006-11-14 11:20:00,7.910, 7.797, 7.723,7.723
2006-11-14 11:30:00,8.150, 8.496, 8.634,8.634
2006-11-14 11:40:00,8.260, 8.829, 6.719,6.719
2006-11-14 11:50:00,8.300, 8.973,10.412,10.412
2006-11-14 12:00:00,8.270, 8.853, 8.342,8.342
2006-11-14 12:10:00,8.290, 8.919,10.713,10.713
2006-11-14 12:20:00,8.370, 9.228, 8.331,8.331
2006-11-14 12:30:00,8.550, 9.918, 8.730,8.730
2006-11-14 12:40:00,8.760,10.686,10.744,10.744
2006-11-14 12:50:00,8.970,11.484,11.192,11.192
2006-11-14 13:00:00,9.150,12.162, 9.292,9.292
2006-11-14 13:10:00,9.310,12.762,12.025,12.025
2006-11-14 13:20:00,9.430,13.287,13.960,13.960
2006-11-14 13:30:00,9.550,13.776,15.177,15.177
2006-11-14 13:40:00,9.660,14.232, 9.478,9.478
2006-11-14 13:50:00,9.810,14.868,14.577,14.577
2006-11-14 14:00:00,10.000,15.672,16.056,16.056
2006-11-14 14:10:00,10.180,16.455,15.770,15.770
2006-11-14 14:20:00,10.330,17.076,17.904,17.904
2006-11-14 14:30:00,10.420,17.463,17.411,17.411
2006-11-14 14:40:00,10.550,18.027,19.975,19.975
2006-11-14 14:50:00,10.740,18.834,20.782,20.782
2006-11-14 15:00:00,10.950,19.707,20.166,20.166
2006-11-14 15:10:00,11.030,20.052,21.239,21.239
2006-11-14 15:20:00,11.070,20.214,20.109,20.109
2006-11-14 15:30:00,11.080,20.259,17.983,17.983
2006-11-14 15:40:00,11.070,20.223,19.088,19.088
2006-11-14 15:50:00,11.090,20.298,20.937,20.937
2006-11-14 16:00:00,11.100,20.331,19.625,19.625
2006-11-14 16:10:00,11.060,20.169,19.722,19.722
2006-11-14 16:20:00,10.970,19.800,20.730,20.730
2006-11-14 16:30:00,10.880,19.434,21.186,21.186
2006-11-14 16:40:00,10.770,18.978,21.696,21.696
2006-11-14 16:50:00,10.660,18.495,21.510,21.510
2006-11-14 17:00:00,10.620,18.321,20.352,20.352
2006-11-14 17:10:00,10.580,18.132,19.566,19.566
2006-11-14 17:20:00,10.430,17.502,18.578,18.578
2006-11-14 17:30:00,10.360,17.232,14.897,14.897
2006-11-14 17:40:00,10.410,17.436,16.985,16.985
2006-11-14 17:50:00,10.550,18.024,18.897,18.897
2006-11-14 18:00:00,10.550,18.027,19.337,19.337
2006-11-14 18:10:00,10.590,18.192,16.296,16.296
2006-11-14 18:20:00,10.630,18.360,20.146,20.146
2006-11-14 18:30:00,10.670,18.525,15.837,15.837
2006-11-14 18:40:00,10.710,18.693,19.073,19.073
2006-11-14 18:50:00,10.760,18.861,18.063,18.063
2006-11-14 19:00:00,10.790,19.011,19.400,19.400
2006-11-14 19:10:00,10.830,19.179,21.257,21.257
2006-11-14 19:20:00,10.870,19.344,20.187,20.187
2006-11-14 19:30:00,10.910,19.512,18.973,18.973
2006-11-14 19:40:00,10.950,19.677,19.177,19.177
2006-11-14 19:50:00,10.990,19.845,22.465,22.465
2006-11-14 20:00:00,10.990,19.845,19.443,19.443
2006-11-14 20:10:00,10.910,19.473,20.021,20.021
2006-11-14 20:20:00,10.810,19.071,19.014,19.014
2006-11-14 20:30:00,10.620,18.252,20.408,20.408
2006-11-14 20:40:00,10.490,17.709,17.503,17.503
2006-11-14 20:50:00,10.460,17.598,18.991,18.991
2006-11-14 21:00:00,10.690,18.537,17.972,17.972
2006-11-14 21:10:00,10.400,17.346,16.052,16.052
2006-11-14 21:20:00,9.790,14.751,16.400,16.400
2006-11-14 21:30:00,9.100,11.961,11.896,11.896
2006-11-14 21:40:00,8.710,10.491, 5.195,5.195
2006-11-14 21:50:00,8.710,10.494,10.309,10.309
2006-11-14 22:00:00,8.550, 9.918,10.038,10.038
2006-11-14 22:10:00,8.310, 9.027, 8.300,8.300
2006-11-14 22:20:00,8.080, 8.295, 6.880,6.880
2006-11-14 22:30:00,7.890, 7.740, 3.818,3.818
2006-11-14 22:40:00,7.770, 7.413, 7.413,7.413
2006-11-14 22:50:00,7.700, 7.188, 4.463,4.463
2006-11-14 23:00:00,7.920, 7.842, 6.647,6.647
2006-11-14 23:10:00,8.670,10.386, 9.990,9.990
2006-11-14 23:20:00,8.640,10.251,10.549,10.549
2006-11-14 23:30:00,8.590,10.065,10.147,10.147
2006-11-14 23:40:00,8.650,10.293, 8.444,8.444
2006-11-14 23:50:00,9.800,14.814,16.833,16.833
2006-11-15 00:00:00,10.320,17.007,16.346,16.346
2006-11-15 00:10:00,10.280,16.830,17.445,17.445
2006-11-15 00:20:00,9.910,15.303,17.282,17.282
2006-11-15 00:30:00,9.830,14.943,15.882,15.882
2006-11-15 00:40:00,9.860,15.081,16.179,16.179
2006-11-15 00:50:00,9.940,15.402,18.431,18.431
2006-11-15 01:00:00,9.830,14.949,15.279,15.279
2006-11-15 01:10:00,9.920,15.333,17.788,17.788
2006-11-15 01:20:00,9.800,14.814,14.473,14.473
2006-11-15 01:30:00,9.970,15.567,14.970,14.970
2006-11-15 01:40:00,10.350,17.160,14.604,14.604
2006-11-15 01:50:00,10.780,18.972,18.607,18.607
2006-11-15 02:00:00,11.140,20.454,21.440,21.440
2006-11-15 02:10:00,11.260,20.964,23.158,23.158
2006-11-15 02:20:00,11.430,21.678,22.979,22.979
2006-11-15 02:30:00,11.680,22.620,22.855,22.855
2006-11-15 02:40:00,11.890,23.442,25.218,25.218
2006-11-15 02:50:00,12.100,24.258,22.650,22.650
2006-11-15 03:00:00,12.320,25.065,25.410,25.410
2006-11-15 03:10:00,12.360,25.236,27.612,27.612
2006-11-15 03:20:00,12.330,25.107,26.453,26.453
2006-11-15 03:30:00,12.400,25.398,22.680,22.680
2006-11-15 03:40:00,12.470,25.596,29.186,29.186
2006-11-15 03:50:00,12.460,25.551,27.376,27.376
2006-11-15 04:00:00,12.260,24.816,25.718,25.718
2006-11-15 04:10:00,12.000,23.814,24.553,24.553
2006-11-15 04:20:00,11.940,23.586,25.909,25.909
2006-11-15 04:30:00,11.910,23.484,24.480,24.480
2006-11-15 04:40:00,11.650,22.470,22.044,22.044
2006-11-15 04:50:00,11.400,21.510,24.409,24.409
2006-11-15 05:00:00,11.300,21.084,23.848,23.848
2006-11-15 05:10:00,11.210,20.700,22.496,22.496
2006-11-15 05:20:00,11.150,20.415,21.237,21.237
2006-11-15 05:30:00,11.210,20.685,20.078,20.078
2006-11-15 05:40:00,11.410,21.507,19.037,19.037
2006-11-15 05:50:00,11.550,22.050,23.739,23.739
2006-11-15 06:00:00,11.420,21.546,24.713,24.713
2006-11-15 06:10:00,11.220,20.697,19.954,19.954
2006-11-15 06:20:00,11.010,19.803,19.888,19.888
2006-11-15 06:30:00,10.710,18.555,21.692,21.692
2006-11-15 06:40:00,10.340,16.995,18.113,18.113
2006-11-15 06:50:00,10.060,15.780,13.231,13.231
2006-11-15 07:00:00,9.970,15.420,11.769,11.769
2006-11-15 07:10:00,10.030,15.663,15.307,15.307
2006-11-15 07:20:00,10.130,16.047,15.081,15.081
2006-11-15 07:30:00,10.420,17.274,15.778,15.778
2006-11-15 07:40:00,10.800,18.864,19.315,19.315
2006-11-15 07:50:00,11.060,19.920,18.996,18.996
2006-11-15 08:00:00,11.180,20.436,23.316,23.316
2006-11-15 08:10:00,11.130,20.241,21.586,21.586
2006-11-15 08:20:00,11.070,19.962,20.807,20.807
2006-11-15 08:30:00,11.150,20.301,22.025,22.025
2006-11-15 08:40:00,11.410,21.387,22.028,22.028
2006-11-15 08:50:00,11.950,23.451,24.511,24.511
2006-11-15 09:00:00,12.680,26.046,26.809,26.809
2006-11-15 09:10:00,13.420,28.128,30.000,30.000
2006-11-15 09:20:00,13.800,28.725,29.376,29.376
2006-11-15 09:30:00,14.080,29.076,27.598,27.598
2006-11-15 09:40:00,14.280,29.316,29.673,29.673
2006-11-15 09:50:00,14.980,29.775,28.980,28.980
2006-11-15 10:00:00,16.130,29.976,27.924,27.924
2006-11-15 10:10:00,16.600,30.000,29.625,29.625
2006-11-15 10:20:00,16.310,29.985,28.457,28.457
2006-11-15 10:30:00,15.910,29.967,30.000,30.000
2006-11-15 10:40:00,16.070,29.973,30.000,30.000
2006-11-15 10:50:00,15.840,29.961,30.000,30.000
2006-11-15 11:00:00,14.730,29.694,30.000,30.000
2006-11-15 11:10:00,14.280,29.289,30.000,30.000
2006-11-15 11:20:00,14.510,29.574,29.834,29.834
2006-11-15 11:30:00,14.430,29.487,27.724,27.724
2006-11-15 11:40:00,14.500,29.574,30.000,30.000
2006-11-15 11:50:00,15.400,29.892,29.425,29.425
2006-11-15 12:00:00,16.750,30.000,30.000,30.000
2006-11-15 12:10:00,17.810,30.000,29.465,29.465
2006-11-15 12:20:00,18.730,30.000,30.000,30.000
2006-11-15 12:30:00,19.850,30.000,30.000,30.000
2006-11-15 12:40:00,20.390,30.000,30.000,30.000
2006-11-15 12:50:00,20.800,30.000,30.000,30.000
2006-11-15 13:00:00,21.070,30.000,30.000,30.000
2006-11-15 13:10:00,20.990,30.000,30.000,30.000
2006-11-15 13:20:00,21.090,30.000,28.583,28.583
2006-11-15 13:30:00,21.090,30.000,30.000,30.000
2006-11-15 13:40:00,21.170,30.000,28.590,28.590
2006-11-15 13:50:00,21.130,30.000,28.767,28.767
2006-11-15 14:00:00,20.920,30.000,28.839,28.839
2006-11-15 14:10:00,21.200,30.000,29.867,29.867
2006-11-15 14:20:00,21.420,30.000,29.155,29.155
2006-11-15 14:30:00,21.700,30.000,30.000,30.000
2006-11-15 14:40:00,22.250,30.000,30.000,30.000
2006-11-15 14:50:00,22.860,30.000,30.000,30.000
2006-11-15 15:00:00,23.120,30.000,30.000,30.000
2006-11-15 15:10:00,23.490,30.000,30.000,30.000
2006-11-15 15:20:00,23.900,30.000,28.676,28.676
2006-11-15 15:30:00,24.340,30.000,30.000,30.000
2006-11-15 15:40:00,24.380,30.000,28.694,28.694
2006-11-15 15:50:00,24.490,30.000,30.000,30.000
2006-11-15 16:00:00,24.920,30.000,29.034,29.034
2006-11-15 16:10:00,25.240,30.000,29.454,29.454
2006-11-15 16:20:00,25.240,30.000,30.000,30.000
2006-11-15 16:30:00,25.800,30.000,30.000,30.000
2006-11-15 16:40:00,25.560,30.000,30.000,30.000
2006-11-15 16:50:00,25.630,30.000,30.000,30.000
2006-11-15 17:00:00,25.720,30.000,28.459,28.459
2006-11-15 17:10:00,25.900,30.000,27.537,27.537
2006-11-15 17:20:00,26.170,29.808,30.000,30.000
2006-11-15 17:30:00,26.380,23.934,25.046,25.046
2006-11-15 17:40:00,26.570,18.495,17.904,17.904
2006-11-15 17:50:00,26.930, 8.487, 8.017,8.017
2006-11-15 18:00:00,27.130, 2.988, 1.874,1.874
2006-11-15 18:10:00,27.730, 0.000, 0.000,0.000
2006-11-15 18:20:00,27.810, 0.000, 0.000,0.000
2006-11-15 18:30:00,28.190, 0.000, 0.000,0.000
2006-11-15 18:40:00,28.290, 0.000, 0.000,0.000
2006-11-15 18:50:00,28.930, 0.000, 0.000,0.000
2006-11-15 19:00:00,29.350, 0.000, 0.000,0.000
2006-11-15 19:10:00,29.400, 0.000, 0.000,0.000
2006-11-15 19:20:00,28.620, 0.000, 0.000,0.000
2006-11-15 19:30:00,27.790, 0.000, 0.000,0.000
2006-11-15 19:40:00,27.390, 0.000, 0.000,0.000
2006-11-15 19:50:00,27.080, 5.226, 5.992,0.000
2006-11-15 20:00:00,26.660,17.277,16.353,0.000
2006-11-15 20:10:00,26.170,30.000,30.000,0.000
2006-11-15 20:20:00,25.930,30.000,28.972,0.000
2006-11-15 20:30:00,26.050,30.000,30.000,0.000
2006-11-15 20:40:00,26.140,30.000,29.213,0.000
2006-11-15 20:50:00,26.250,28.911,30.000,0.000
2006-11-15 21:00:00,25.900,30.000,30.000,0.000
2006-11-15 21:10:00,25.820,30.000,30.000,0.000
2006-11-15 21:20:00,25.920,30.000,29.687,0.000
2006-11-15 21:30:00,26.000,30.000,29.871,0.000
2006-11-15 21:40:00,26.090,30.000,29.876,0.000
2006-11-15 21:50:00,26.160,30.000,30.000,0.000
2006-11-15 22:00:00,26.160,30.000,30.000,0.000
2006-11-15 22:10:00,24.730,30.000,30.000,0.000
2006-11-15 22:20:00,23.310,30.000,30.000,0.000
2006-11-15 22:30:00,22.020,30.000,30.000,0.000
2006-11-15 22:40:00,20.480,30.000,30.000,0.000
2006-11-15 22:50:00,18.930,30.000,29.236,29.236
2006-11-15 23:00:00,18.760,30.000,30.000,30.000
2006-11-15 23:10:00,14.560,29.580,30.000,30.000
2006-11-15 23:20:00,14.480,29.607,29.881,29.881
2006-11-15 23:30:00,7.670, 6.939, 6.972,6.972
2006-11-15 23:40:00,6.040, 3.207, 3.103,3.103
2006-11-15 23:50:00,7.040, 5.274, 3.615,3.615
2006-11-16 00:00:00,5.880, 2.985, 2.272,2.272
2006-11-16 00:10:00,2.600, 0.000, 0.000,0.000
2006-11-16 00:20:00,3.780, 0.495, 0.000,0.000
2006-11-16 00:30:00,3.650, 0.399, 0.528,0.528
2006-11-16 00:40:00,2.860, 0.000, 0.000,0.000
2006-11-16 00:50:00,2.730, 0.000, 0.000,0.000
2006-11-16 01:00:00,5.490, 2.337, 1.893,1.893
2006-11-16 01:10:00,9.740,14.151,12.702,12.702
2006-11-16 01:20:00,12.980,26.715,24.746,24.746
2006-11-16 01:30:00,14.790,29.697,30.000,30.000
2006-11-16 01:40:00,15.860,29.958,26.482,26.482
2006-11-16 01:50:00,17.390,30.000,30.000,30.000
2006-11-16 02:00:00,17.610,30.000,29.517,29.517
2006-11-16 02:10:00,17.850,30.000,30.000,30.000
2006-11-16 02:20:00,17.900,30.000,30.000,30.000
2006-11-16 02:30:00,16.340,29.985,30.000,30.000
2006-11-16 02:40:00,17.550,30.000,28.743,28.743
2006-11-16 02:50:00,18.330,30.000,30.000,30.000
2006-11-16 03:00:00,18.800,30.000,30.000,30.000
2006-11-16 03:10:00,19.580,30.000,30.000,30.000
2006-11-16 03:20:00,20.310,30.000,30.000,30.000
2006-11-16 03:30:00,20.120,30.000,29.285,29.285
2006-11-16 03:40:00,20.220,30.000,30.000,30.000
2006-11-16 03:50:00,19.550,30.000,30.000,30.000
2006-11-16 04:00:00,16.870,30.000,30.000,30.000
2006-11-16 04:10:00,15.900,29.961,30.000,30.000
2006-11-16 04:20:00,16.480,29.988,30.000,30.000
2006-11-16 04:30:00,17.320,30.000,30.000,30.000
2006-11-16 04:40:00,17.700,30.000,30.000,30.000
2006-11-16 04:50:00,17.740,30.000,30.000,30.000
2006-11-16 05:00:00,18.150,30.000,30.000,30.000
2006-11-16 05:10:00,18.170,30.000,28.885,28.885
2006-11-16 05:20:00,18.880,30.000,30.000,30.000
2006-11-16 05:30:00,19.240,30.000,28.951,28.951
2006-11-16 05:40:00,19.330,30.000,30.000,30.000
2006-11-16 05:50:00,19.160,30.000,30.000,30.000
2006-11-16 06:00:00,18.720,30.000,30.000,30.000
2006-11-16 06:10:00,18.880,30.000,30.000,30.000
2006-11-16 06:20:00,19.220,30.000,29.324,29.324
2006-11-16 06:30:00,19.420,30.000,30.000,30.000
2006-11-16 06:40:00,19.510,30.000,30.000,30.000
2006-11-16 06:50:00,19.810,30.000,30.000,30.000
2006-11-16 07:00:00,19.990,30.000,28.764,28.764
2006-11-16 07:10:00,19.250,30.000,30.000,30.000
2006-11-16 07:20:00,18.900,30.000,29.898,29.898
2006-11-16 07:30:00,19.370,30.000,30.000,30.000
